benchmark,topology,k,R,N,task_id,score,gpu_dynamic_kJ,utilization,answered,source_file,decent_convention
SWE_bench,centralized,10,2,5,sphinx-doc__sphinx-10451,0.0,104.581043,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k10_R2_N5.jsonl,
SWE_bench,centralized,10,2,5,django__django-13447,0.0,68.272361,1.0,1,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k10_R2_N5.jsonl,
SWE_bench,centralized,10,3,3,django__django-16139,1.0,67.217634,1.0,1,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k10_R3_N3.jsonl,
SWE_bench,centralized,10,3,3,sympy__sympy-13773,0.0,67.881431,0.911111,1,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k10_R3_N3.jsonl,
SWE_bench,centralized,10,3,3,django__django-12497,1.0,77.579741,1.0,1,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k10_R3_N3.jsonl,
SWE_bench,centralized,10,3,3,django__django-15320,0.0,104.399039,0.9,1,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k10_R3_N3.jsonl,
SWE_bench,centralized,10,3,3,django__django-12284,0.0,125.864908,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k10_R3_N3.jsonl,
SWE_bench,centralized,10,3,3,sympy__sympy-15308,0.0,66.666204,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k10_R3_N3.jsonl,
SWE_bench,centralized,10,3,3,scikit-learn__scikit-learn-13439,1.0,72.503025,1.0,1,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k10_R3_N3.jsonl,
SWE_bench,centralized,10,3,3,matplotlib__matplotlib-18869,0.0,60.917233,1.0,1,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k10_R3_N3.jsonl,
SWE_bench,centralized,10,3,3,django__django-11620,0.0,74.403677,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k10_R3_N3.jsonl,
SWE_bench,centralized,10,3,3,sympy__sympy-11897,0.0,120.649245,1.0,1,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k10_R3_N3.jsonl,
SWE_bench,centralized,10,3,3,django__django-11848,1.0,269.965098,0.977778,1,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k10_R3_N3.jsonl,
SWE_bench,centralized,10,3,3,sympy__sympy-24066,1.0,141.534294,1.0,1,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k10_R3_N3.jsonl,
SWE_bench,centralized,10,3,3,django__django-15996,0.0,66.956957,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k10_R3_N3.jsonl,
SWE_bench,centralized,10,3,3,sphinx-doc__sphinx-8713,1.0,61.591764,0.933333,1,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k10_R3_N3.jsonl,
SWE_bench,centralized,10,3,3,scikit-learn__scikit-learn-25638,0.0,144.807342,1.0,1,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k10_R3_N3.jsonl,
SWE_bench,centralized,10,3,3,sympy__sympy-24152,1.0,107.284885,0.911111,1,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k10_R3_N3.jsonl,
SWE_bench,centralized,10,3,3,sympy__sympy-22840,0.0,126.155791,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k10_R3_N3.jsonl,
SWE_bench,centralized,10,3,3,django__django-12589,0.0,81.621596,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k10_R3_N3.jsonl,
SWE_bench,centralized,10,3,3,pydata__xarray-4248,0.0,57.847006,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k10_R3_N3.jsonl,
SWE_bench,centralized,10,3,3,pytest-dev__pytest-5495,0.0,76.983164,1.0,1,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k10_R3_N3.jsonl,
SWE_bench,centralized,10,3,3,sympy__sympy-14317,0.0,81.981068,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k10_R3_N3.jsonl,
SWE_bench,centralized,10,3,3,astropy__astropy-14182,0.0,80.258124,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k10_R3_N3.jsonl,
SWE_bench,centralized,10,3,3,sympy__sympy-11870,0.0,84.897079,1.0,1,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k10_R3_N3.jsonl,
SWE_bench,centralized,10,3,3,sympy__sympy-15345,0.0,93.471622,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k10_R3_N3.jsonl,
SWE_bench,centralized,10,3,3,mwaskom__seaborn-3010,1.0,116.769638,1.0,1,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k10_R3_N3.jsonl,
SWE_bench,centralized,10,3,3,matplotlib__matplotlib-24334,0.0,66.903087,1.0,1,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k10_R3_N3.jsonl,
SWE_bench,centralized,10,3,3,sympy__sympy-14396,0.0,77.43568,1.0,1,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k10_R3_N3.jsonl,
SWE_bench,centralized,10,3,3,scikit-learn__scikit-learn-25747,0.0,71.914633,1.0,1,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k10_R3_N3.jsonl,
SWE_bench,centralized,10,3,3,django__django-15202,0.0,88.783178,1.0,1,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k10_R3_N3.jsonl,
SWE_bench,centralized,10,3,3,astropy__astropy-7746,0.0,139.777975,1.0,1,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k10_R3_N3.jsonl,
SWE_bench,centralized,10,3,3,sympy__sympy-21171,0.0,102.214101,1.0,1,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k10_R3_N3.jsonl,
SWE_bench,centralized,10,3,3,matplotlib__matplotlib-23299,0.0,76.421443,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k10_R3_N3.jsonl,
SWE_bench,centralized,10,3,3,scikit-learn__scikit-learn-13142,1.0,100.569053,1.0,1,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k10_R3_N3.jsonl,
SWE_bench,centralized,10,3,3,django__django-12308,0.0,70.566732,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k10_R3_N3.jsonl,
SWE_bench,centralized,10,3,3,sympy__sympy-13031,0.0,74.533387,1.0,1,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k10_R3_N3.jsonl,
SWE_bench,centralized,10,3,3,pytest-dev__pytest-8365,0.0,103.316378,1.0,1,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k10_R3_N3.jsonl,
SWE_bench,centralized,10,3,3,sympy__sympy-15346,0.0,124.662616,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k10_R3_N3.jsonl,
SWE_bench,centralized,10,3,3,django__django-16229,0.0,74.701572,1.0,1,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k10_R3_N3.jsonl,
SWE_bench,centralized,10,3,3,django__django-16820,0.0,60.691076,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k10_R3_N3.jsonl,
SWE_bench,centralized,10,3,3,django__django-13158,0.0,109.485389,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k10_R3_N3.jsonl,
SWE_bench,centralized,10,3,3,sympy__sympy-15609,0.0,114.997368,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k10_R3_N3.jsonl,
SWE_bench,centralized,10,3,3,sympy__sympy-13971,1.0,80.382308,1.0,1,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k10_R3_N3.jsonl,
SWE_bench,centralized,10,3,3,sympy__sympy-20154,1.0,126.808356,1.0,1,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k10_R3_N3.jsonl,
SWE_bench,centralized,10,3,3,django__django-14534,0.0,112.009081,1.0,1,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k10_R3_N3.jsonl,
SWE_bench,centralized,10,3,3,sympy__sympy-18532,0.0,71.835468,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k10_R3_N3.jsonl,
SWE_bench,centralized,10,3,3,django__django-15819,0.0,81.19219,1.0,1,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k10_R3_N3.jsonl,
SWE_bench,centralized,10,3,3,sympy__sympy-17139,0.0,99.750317,0.977778,1,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k10_R3_N3.jsonl,
SWE_bench,centralized,10,3,3,pydata__xarray-4493,0.0,73.521827,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k10_R3_N3.jsonl,
SWE_bench,centralized,10,3,3,sphinx-doc__sphinx-10451,0.0,175.625812,1.0,1,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k10_R3_N3.jsonl,
SWE_bench,centralized,10,3,3,django__django-13447,1.0,68.180907,1.0,1,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k10_R3_N3.jsonl,
SWE_bench,centralized,1,2,2,django__django-16139,0.0,11.895548,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N2.jsonl,
SWE_bench,centralized,1,2,2,sympy__sympy-13773,0.0,4.357352,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N2.jsonl,
SWE_bench,centralized,1,2,2,django__django-12497,0.0,23.759672,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N2.jsonl,
SWE_bench,centralized,1,2,2,django__django-15320,0.0,5.441831,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N2.jsonl,
SWE_bench,centralized,1,2,2,django__django-12284,0.0,5.216028,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N2.jsonl,
SWE_bench,centralized,1,2,2,sympy__sympy-15308,0.0,4.788354,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N2.jsonl,
SWE_bench,centralized,1,2,2,scikit-learn__scikit-learn-13439,0.0,5.449929,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N2.jsonl,
SWE_bench,centralized,1,2,2,matplotlib__matplotlib-18869,0.0,5.640983,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N2.jsonl,
SWE_bench,centralized,1,2,2,django__django-11620,0.0,11.729572,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N2.jsonl,
SWE_bench,centralized,1,2,2,sympy__sympy-11897,0.0,8.91569,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N2.jsonl,
SWE_bench,centralized,1,2,2,django__django-11848,0.0,6.656892,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N2.jsonl,
SWE_bench,centralized,1,2,2,sympy__sympy-24066,0.0,6.208812,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N2.jsonl,
SWE_bench,centralized,1,2,2,django__django-15996,0.0,7.308344,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N2.jsonl,
SWE_bench,centralized,1,2,2,sphinx-doc__sphinx-8713,0.0,4.762312,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N2.jsonl,
SWE_bench,centralized,1,2,2,scikit-learn__scikit-learn-25638,0.0,4.940181,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N2.jsonl,
SWE_bench,centralized,1,2,2,sympy__sympy-24152,0.0,5.697265,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N2.jsonl,
SWE_bench,centralized,1,2,2,sympy__sympy-22840,0.0,6.320333,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N2.jsonl,
SWE_bench,centralized,1,2,2,django__django-12589,0.0,13.729645,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N2.jsonl,
SWE_bench,centralized,1,2,2,pydata__xarray-4248,0.0,5.074071,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N2.jsonl,
SWE_bench,centralized,1,2,2,pytest-dev__pytest-5495,0.0,6.177257,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N2.jsonl,
SWE_bench,centralized,1,2,2,sympy__sympy-14317,0.0,4.671328,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N2.jsonl,
SWE_bench,centralized,1,2,2,astropy__astropy-14182,0.0,5.984876,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N2.jsonl,
SWE_bench,centralized,1,2,2,sympy__sympy-11870,0.0,9.965494,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N2.jsonl,
SWE_bench,centralized,1,2,2,sympy__sympy-15345,0.0,6.468801,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N2.jsonl,
SWE_bench,centralized,1,2,2,mwaskom__seaborn-3010,0.0,6.816526,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N2.jsonl,
SWE_bench,centralized,1,2,2,matplotlib__matplotlib-24334,0.0,6.936596,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N2.jsonl,
SWE_bench,centralized,1,2,2,sympy__sympy-14396,0.0,7.504564,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N2.jsonl,
SWE_bench,centralized,1,2,2,scikit-learn__scikit-learn-25747,0.0,6.653764,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N2.jsonl,
SWE_bench,centralized,1,2,2,django__django-15202,0.0,7.412133,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N2.jsonl,
SWE_bench,centralized,1,2,2,astropy__astropy-7746,0.0,6.802376,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N2.jsonl,
SWE_bench,centralized,1,2,2,sympy__sympy-21171,0.0,4.581323,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N2.jsonl,
SWE_bench,centralized,1,2,2,matplotlib__matplotlib-23299,0.0,6.234644,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N2.jsonl,
SWE_bench,centralized,1,2,2,scikit-learn__scikit-learn-13142,0.0,23.368542,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N2.jsonl,
SWE_bench,centralized,1,2,2,django__django-12308,0.0,11.818138,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N2.jsonl,
SWE_bench,centralized,1,2,2,sympy__sympy-13031,0.0,26.156697,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N2.jsonl,
SWE_bench,centralized,1,2,2,pytest-dev__pytest-8365,0.0,23.425068,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N2.jsonl,
SWE_bench,centralized,1,2,2,sympy__sympy-15346,0.0,10.405595,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N2.jsonl,
SWE_bench,centralized,1,2,2,django__django-16229,0.0,6.098393,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N2.jsonl,
SWE_bench,centralized,1,2,2,django__django-16820,0.0,4.971858,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N2.jsonl,
SWE_bench,centralized,1,2,2,django__django-13158,0.0,6.307884,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N2.jsonl,
SWE_bench,centralized,1,2,2,sympy__sympy-15609,0.0,5.055471,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N2.jsonl,
SWE_bench,centralized,1,2,2,sympy__sympy-13971,0.0,3.748797,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N2.jsonl,
SWE_bench,centralized,1,2,2,sympy__sympy-20154,0.0,9.132919,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N2.jsonl,
SWE_bench,centralized,1,2,2,django__django-14534,0.0,5.260436,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N2.jsonl,
SWE_bench,centralized,1,2,2,sympy__sympy-18532,0.0,5.958759,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N2.jsonl,
SWE_bench,centralized,1,2,2,django__django-15819,0.0,7.848641,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N2.jsonl,
SWE_bench,centralized,1,2,2,sympy__sympy-17139,0.0,6.856387,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N2.jsonl,
SWE_bench,centralized,1,2,2,pydata__xarray-4493,0.0,8.330994,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N2.jsonl,
SWE_bench,centralized,1,2,2,sphinx-doc__sphinx-10451,0.0,23.620514,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N2.jsonl,
SWE_bench,centralized,1,2,2,django__django-13447,0.0,6.175093,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N2.jsonl,
SWE_bench,centralized,1,2,4,django__django-16139,0.0,9.415567,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N4.jsonl,
SWE_bench,centralized,1,2,4,sympy__sympy-13773,0.0,9.017944,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N4.jsonl,
SWE_bench,centralized,1,2,4,django__django-12497,0.0,8.399045,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N4.jsonl,
SWE_bench,centralized,1,2,4,django__django-15320,0.0,9.226855,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N4.jsonl,
SWE_bench,centralized,1,2,4,django__django-12284,0.0,16.518767,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N4.jsonl,
SWE_bench,centralized,1,2,4,sympy__sympy-15308,0.0,10.125931,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N4.jsonl,
SWE_bench,centralized,1,2,4,scikit-learn__scikit-learn-13439,0.0,10.50955,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N4.jsonl,
SWE_bench,centralized,1,2,4,matplotlib__matplotlib-18869,0.0,10.946498,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N4.jsonl,
SWE_bench,centralized,1,2,4,django__django-11620,0.0,13.61055,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N4.jsonl,
SWE_bench,centralized,1,2,4,sympy__sympy-11897,0.0,10.027589,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N4.jsonl,
SWE_bench,centralized,1,2,4,django__django-11848,0.0,11.437013,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N4.jsonl,
SWE_bench,centralized,1,2,4,sympy__sympy-24066,0.0,8.984299,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N4.jsonl,
SWE_bench,centralized,1,2,4,django__django-15996,0.0,13.747604,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N4.jsonl,
SWE_bench,centralized,1,2,4,sphinx-doc__sphinx-8713,0.0,44.608043,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N4.jsonl,
SWE_bench,centralized,1,2,4,scikit-learn__scikit-learn-25638,0.0,62.09159,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N4.jsonl,
SWE_bench,centralized,1,2,4,sympy__sympy-24152,0.0,46.516136,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N4.jsonl,
SWE_bench,centralized,1,2,4,sympy__sympy-22840,0.0,19.500896,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N4.jsonl,
SWE_bench,centralized,1,2,4,django__django-12589,0.0,14.440753,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N4.jsonl,
SWE_bench,centralized,1,2,4,pydata__xarray-4248,0.0,9.240932,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N4.jsonl,
SWE_bench,centralized,1,2,4,pytest-dev__pytest-5495,0.0,10.534327,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N4.jsonl,
SWE_bench,centralized,1,2,4,sympy__sympy-14317,0.0,10.737354,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N4.jsonl,
SWE_bench,centralized,1,2,4,astropy__astropy-14182,0.0,10.616381,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N4.jsonl,
SWE_bench,centralized,1,2,4,sympy__sympy-11870,0.0,30.167092,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N4.jsonl,
SWE_bench,centralized,1,2,4,sympy__sympy-15345,0.0,10.521817,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N4.jsonl,
SWE_bench,centralized,1,2,4,mwaskom__seaborn-3010,0.0,11.13938,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N4.jsonl,
SWE_bench,centralized,1,2,4,matplotlib__matplotlib-24334,0.0,9.968879,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N4.jsonl,
SWE_bench,centralized,1,2,4,sympy__sympy-14396,0.0,12.957765,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N4.jsonl,
SWE_bench,centralized,1,2,4,scikit-learn__scikit-learn-25747,0.0,12.354059,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N4.jsonl,
SWE_bench,centralized,1,2,4,django__django-15202,0.0,11.302221,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N4.jsonl,
SWE_bench,centralized,1,2,4,astropy__astropy-7746,0.0,10.256166,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N4.jsonl,
SWE_bench,centralized,1,2,4,sympy__sympy-21171,0.0,12.276577,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N4.jsonl,
SWE_bench,centralized,1,2,4,matplotlib__matplotlib-23299,0.0,11.645852,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N4.jsonl,
SWE_bench,centralized,1,2,4,scikit-learn__scikit-learn-13142,0.0,27.741005,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N4.jsonl,
SWE_bench,centralized,1,2,4,django__django-12308,0.0,9.265597,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N4.jsonl,
SWE_bench,centralized,1,2,4,sympy__sympy-13031,0.0,13.116149,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N4.jsonl,
SWE_bench,centralized,1,2,4,pytest-dev__pytest-8365,0.0,10.042135,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N4.jsonl,
SWE_bench,centralized,1,2,4,sympy__sympy-15346,0.0,21.519437,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N4.jsonl,
SWE_bench,centralized,1,2,4,django__django-16229,0.0,12.326521,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N4.jsonl,
SWE_bench,centralized,1,2,4,django__django-16820,0.0,27.294576,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N4.jsonl,
SWE_bench,centralized,1,2,4,django__django-13158,0.0,49.124125,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N4.jsonl,
SWE_bench,centralized,1,2,4,sympy__sympy-15609,0.0,10.019448,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N4.jsonl,
SWE_bench,centralized,1,2,4,sympy__sympy-13971,0.0,11.569099,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N4.jsonl,
SWE_bench,centralized,1,2,4,sympy__sympy-20154,0.0,9.451306,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N4.jsonl,
SWE_bench,centralized,1,2,4,django__django-14534,0.0,9.631727,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N4.jsonl,
SWE_bench,centralized,1,2,4,sympy__sympy-18532,0.0,7.748889,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N4.jsonl,
SWE_bench,centralized,1,2,4,django__django-15819,0.0,13.361417,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_centralized_k1_R2_N4.jsonl,
