source_dir,cell_file,model,topology,k,R,N,task_id,instance_id,benchmark,patch_presence_correct,model_patch_length,real_correct,harness_category,gpu_dynamic_kJ,n_llm_calls,n_react_steps,rounds_used,wall_seconds,total_tokens
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_centralized_k1_R2_M3.jsonl,Qwen_9B_BF16,centralized,1,2,3,matplotlib__matplotlib-18869,,swebench,False,0,,unharnessed_nodiff,12.097878514020152,17,0,2,66.27090581320226,28509
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_centralized_k1_R2_M3.jsonl,Qwen_9B_BF16,centralized,1,2,3,matplotlib__matplotlib-23299,,swebench,False,0,,unharnessed_nodiff,12.835285119495621,17,0,2,69.57217961549759,29299
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_centralized_k1_R2_M3.jsonl,Qwen_9B_BF16,centralized,1,2,3,matplotlib__matplotlib-24334,,swebench,False,0,,unharnessed_nodiff,10.450905024007055,17,0,2,57.521718388423324,24348
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_centralized_k1_R2_M3.jsonl,Qwen_9B_BF16,centralized,1,2,3,mwaskom__seaborn-3010,,swebench,False,0,,unharnessed_nodiff,17.91147982923516,17,0,2,95.5954367890954,44364
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_centralized_k1_R2_M3.jsonl,Qwen_9B_BF16,centralized,1,2,3,pydata__xarray-4248,,swebench,False,0,,unharnessed_nodiff,8.648901340612214,17,0,2,47.719126077368855,22797
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_centralized_k1_R2_M3.jsonl,Qwen_9B_BF16,centralized,1,2,3,pydata__xarray-4493,,swebench,False,0,,unharnessed_nodiff,12.236661834570484,17,0,2,66.26464981399477,34890
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_centralized_k1_R2_M3.jsonl,Qwen_9B_BF16,centralized,1,2,3,pytest-dev__pytest-5495,,swebench,False,0,,unharnessed_nodiff,31.0997676950186,17,0,2,161.70241715200245,26748
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_centralized_k1_R2_M3.jsonl,Qwen_9B_BF16,centralized,1,2,3,pytest-dev__pytest-8365,,swebench,False,0,,unharnessed_nodiff,18.903356110072693,17,0,2,99.65981343761086,29613
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_centralized_k1_R2_M3.jsonl,Qwen_9B_BF16,centralized,1,2,3,scikit-learn__scikit-learn-13142,,swebench,False,0,,unharnessed_nodiff,31.039149577856517,17,0,2,161.8671075347811,40225
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_centralized_k1_R2_M3.jsonl,Qwen_9B_BF16,centralized,1,2,3,scikit-learn__scikit-learn-13439,,swebench,False,0,,unharnessed_nodiff,8.655084212361434,17,0,2,48.48548492975533,26841
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_centralized_k1_R2_M3.jsonl,Qwen_9B_BF16,centralized,1,2,3,scikit-learn__scikit-learn-25638,,swebench,False,0,,unharnessed_nodiff,9.58360191806672,17,0,2,52.88389701396227,29386
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_centralized_k1_R2_M3.jsonl,Qwen_9B_BF16,centralized,1,2,3,scikit-learn__scikit-learn-25747,,swebench,False,0,,unharnessed_nodiff,14.454430137193173,17,0,2,77.92259760014713,53242
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_centralized_k1_R2_M3.jsonl,Qwen_9B_BF16,centralized,1,2,3,sphinx-doc__sphinx-10451,,swebench,False,0,,unharnessed_nodiff,34.37514710756863,17,0,2,177.90049463137984,32970
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_centralized_k1_R2_M3.jsonl,Qwen_9B_BF16,centralized,1,2,3,sphinx-doc__sphinx-8713,,swebench,False,0,,unharnessed_nodiff,9.67417841801074,17,0,2,53.7416731081903,27314
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_centralized_k1_R2_M3.jsonl,Qwen_9B_BF16,centralized,1,2,3,sympy__sympy-11870,,swebench,False,0,,unharnessed_nodiff,16.397330088324576,17,0,2,87.45254057459533,30115
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_centralized_k1_R2_M3.jsonl,Qwen_9B_BF16,centralized,1,2,3,sympy__sympy-11897,,swebench,False,0,,unharnessed_nodiff,12.271105430188154,17,0,2,66.6570586245507,24215
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_centralized_k1_R2_M3.jsonl,Qwen_9B_BF16,centralized,1,2,3,sympy__sympy-13031,,swebench,False,0,,unharnessed_nodiff,16.590336127224305,17,0,2,88.11417048797011,29612
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_centralized_k1_R2_M3.jsonl,Qwen_9B_BF16,centralized,1,2,3,sympy__sympy-13773,,swebench,False,0,,unharnessed_nodiff,12.17924818752068,17,0,2,66.16971446573734,23270
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_centralized_k1_R2_M3.jsonl,Qwen_9B_BF16,centralized,1,2,3,sympy__sympy-13971,,swebench,False,0,,unharnessed_nodiff,13.961536266812725,17,0,2,75.43327347375453,23685
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_centralized_k1_R2_M3.jsonl,Qwen_9B_BF16,centralized,1,2,3,sympy__sympy-14317,,swebench,False,0,,unharnessed_nodiff,16.657435065665002,17,0,2,88.6366964392364,25413
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_centralized_k1_R2_M3.jsonl,Qwen_9B_BF16,centralized,1,2,3,sympy__sympy-14396,,swebench,False,0,,unharnessed_nodiff,18.503518578290038,17,0,2,98.173215739429,37549
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_centralized_k1_R2_M3.jsonl,Qwen_9B_BF16,centralized,1,2,3,sympy__sympy-15308,,swebench,False,0,,unharnessed_nodiff,11.896455152981623,17,0,2,65.34301097132266,21552
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_centralized_k1_R2_M3.jsonl,Qwen_9B_BF16,centralized,1,2,3,sympy__sympy-15345,,swebench,False,0,,unharnessed_nodiff,11.005856929358476,17,0,2,60.85578048788011,21926
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_centralized_k1_R2_M3.jsonl,Qwen_9B_BF16,centralized,1,2,3,sympy__sympy-15346,,swebench,False,0,,unharnessed_nodiff,42.162729491034895,17,0,2,219.14127817191184,40597
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_centralized_k1_R2_M3.jsonl,Qwen_9B_BF16,centralized,1,2,3,sympy__sympy-15609,,swebench,False,0,,unharnessed_nodiff,8.990743139072427,17,0,2,49.749004263430834,25565
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_centralized_k1_R2_M3.jsonl,Qwen_9B_BF16,centralized,1,2,3,sympy__sympy-17139,,swebench,False,0,,unharnessed_nodiff,37.332785626242135,17,0,2,193.1582215577364,38565
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_centralized_k1_R2_M3.jsonl,Qwen_9B_BF16,centralized,1,2,3,sympy__sympy-18532,,swebench,False,0,,unharnessed_nodiff,12.157752986446859,17,0,2,65.71486587077379,20008
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_centralized_k1_R2_M3.jsonl,Qwen_9B_BF16,centralized,1,2,3,sympy__sympy-20154,,swebench,False,0,,unharnessed_nodiff,13.530333153338827,17,0,2,72.13360290415585,20311
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_centralized_k1_R2_M3.jsonl,Qwen_9B_BF16,centralized,1,2,3,sympy__sympy-21171,,swebench,False,0,,unharnessed_nodiff,16.658049781706143,17,0,2,90.39813083410263,64070
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_centralized_k1_R2_M3.jsonl,Qwen_9B_BF16,centralized,1,2,3,sympy__sympy-22840,,swebench,False,0,,unharnessed_nodiff,36.01512939795849,17,0,2,188.1369063463062,64949
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_centralized_k1_R2_M3.jsonl,Qwen_9B_BF16,centralized,1,2,3,sympy__sympy-24066,,swebench,False,0,,unharnessed_nodiff,10.015372298972752,17,0,2,55.58157831989229,24042
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_centralized_k1_R2_M3.jsonl,Qwen_9B_BF16,centralized,1,2,3,sympy__sympy-24152,,swebench,False,0,,unharnessed_nodiff,17.025835544705505,17,0,2,93.078528014943,31437
a5000_swebench,Qwen_Qwen3.5-9B_centralized_k1_R30_M3.jsonl,Qwen_9B_BF16,centralized,1,30,3,astropy__astropy-14182,,swebench,False,0,,unharnessed_nodiff,7.460533211104886,15,0,2,39.413623018190265,21426
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_centralized_k1_R30_M3.jsonl,Qwen_9B_BF16,centralized,1,30,3,astropy__astropy-14182,,swebench,True,0,False,harnessed_fail,498.3904206501276,268,0,30,2560.8547154720873,3199777
a5000_swebench,Qwen_Qwen3.5-9B_centralized_k1_R30_M3.jsonl,Qwen_9B_BF16,centralized,1,30,3,astropy__astropy-7746,,swebench,False,0,,unharnessed_nodiff,10.355331335947291,15,0,2,54.11226701177657,30523
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_centralized_k1_R30_M3.jsonl,Qwen_9B_BF16,centralized,1,30,3,astropy__astropy-7746,,swebench,True,0,False,harnessed_fail,487.49831703056856,269,0,30,2433.9997627008706,3171787
a5000_swebench,Qwen_Qwen3.5-9B_centralized_k1_R30_M3.jsonl,Qwen_9B_BF16,centralized,1,30,3,django__django-11620,,swebench,False,0,,unharnessed_nodiff,10.402331026868204,15,0,2,54.32021064683795,16971
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_centralized_k1_R30_M3.jsonl,Qwen_9B_BF16,centralized,1,30,3,django__django-11620,,swebench,True,0,False,harnessed_fail,391.3523319699458,269,0,30,2030.415001012385,2489039
a5000_swebench,Qwen_Qwen3.5-9B_centralized_k1_R30_M3.jsonl,Qwen_9B_BF16,centralized,1,30,3,django__django-11848,,swebench,False,0,,unharnessed_nodiff,15.725349823230214,15,0,2,82.69564813002944,16248
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_centralized_k1_R30_M3.jsonl,Qwen_9B_BF16,centralized,1,30,3,django__django-11848,,swebench,True,0,False,harnessed_fail,646.4154826276254,261,0,30,3308.728197876364,3974962
a5000_swebench,Qwen_Qwen3.5-9B_centralized_k1_R30_M3.jsonl,Qwen_9B_BF16,centralized,1,30,3,django__django-12284,,swebench,False,0,,unharnessed_nodiff,16.77736749981825,15,0,2,87.23180419392884,17715
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_centralized_k1_R30_M3.jsonl,Qwen_9B_BF16,centralized,1,30,3,django__django-12284,,swebench,False,0,,unharnessed_nodiff,396.07892620408546,269,0,30,2043.5695762448013,2395138
a5000_swebench,Qwen_Qwen3.5-9B_centralized_k1_R30_M3.jsonl,Qwen_9B_BF16,centralized,1,30,3,django__django-12308,,swebench,False,0,,unharnessed_nodiff,6.877346689175785,15,0,2,37.950569450855255,14275
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_centralized_k1_R30_M3.jsonl,Qwen_9B_BF16,centralized,1,30,3,django__django-12308,,swebench,True,0,False,harnessed_fail,330.6268441101277,268,0,30,1659.6353611517698,2265133
a5000_swebench,Qwen_Qwen3.5-9B_centralized_k1_R30_M3.jsonl,Qwen_9B_BF16,centralized,1,30,3,django__django-12497,,swebench,False,0,,unharnessed_nodiff,9.615162647479993,15,0,2,50.75744567066431,15524
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_centralized_k1_R30_M3.jsonl,Qwen_9B_BF16,centralized,1,30,3,django__django-12497,,swebench,True,0,True,harnessed_pass,314.6376861972823,265,0,30,1636.895796328783,2076578
a5000_swebench,Qwen_Qwen3.5-9B_centralized_k1_R30_M3.jsonl,Qwen_9B_BF16,centralized,1,30,3,django__django-12589,,swebench,False,0,,unharnessed_nodiff,27.974383446334805,15,0,2,141.494220726192,31730
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_centralized_k1_R30_M3.jsonl,Qwen_9B_BF16,centralized,1,30,3,django__django-12589,,swebench,True,0,False,harnessed_fail,526.6516565865946,269,0,30,2696.986151214689,3331621
a5000_swebench,Qwen_Qwen3.5-9B_centralized_k1_R30_M3.jsonl,Qwen_9B_BF16,centralized,1,30,3,django__django-13158,,swebench,False,0,,unharnessed_nodiff,28.18579209685184,15,0,2,141.20885606110096,22096
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_centralized_k1_R30_M3.jsonl,Qwen_9B_BF16,centralized,1,30,3,django__django-13158,,swebench,True,0,False,harnessed_fail,503.26971835883853,269,0,30,2489.411229753867,3001879
a5000_swebench,Qwen_Qwen3.5-9B_centralized_k1_R30_M3.jsonl,Qwen_9B_BF16,centralized,1,30,3,django__django-13447,,swebench,False,0,,unharnessed_nodiff,10.385681817646077,15,0,2,56.07790491729975,17692
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_centralized_k1_R30_M3.jsonl,Qwen_9B_BF16,centralized,1,30,3,django__django-13447,,swebench,True,0,True,harnessed_pass,334.5893732590731,262,0,30,1667.1903970465064,2082914
a5000_swebench,Qwen_Qwen3.5-9B_centralized_k1_R30_M3.jsonl,Qwen_9B_BF16,centralized,1,30,3,django__django-14534,,swebench,False,0,,unharnessed_nodiff,11.222637862096665,15,0,2,59.8642134424299,20775
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_centralized_k1_R30_M3.jsonl,Qwen_9B_BF16,centralized,1,30,3,django__django-14534,,swebench,True,0,False,harnessed_fail,478.5660580970768,268,0,30,2364.19185471721,2655301
a5000_swebench,Qwen_Qwen3.5-9B_centralized_k1_R30_M3.jsonl,Qwen_9B_BF16,centralized,1,30,3,django__django-15202,,swebench,False,0,,unharnessed_nodiff,9.618270221812473,15,0,2,50.49882669374347,18917
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_centralized_k1_R30_M3.jsonl,Qwen_9B_BF16,centralized,1,30,3,django__django-15202,,swebench,True,0,False,harnessed_fail,423.84479305690263,269,0,30,2108.7891342211515,2941150
a5000_swebench,Qwen_Qwen3.5-9B_centralized_k1_R30_M3.jsonl,Qwen_9B_BF16,centralized,1,30,3,django__django-15320,,swebench,False,0,,unharnessed_nodiff,8.057676329371853,15,0,2,47.113020243123174,16681
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_centralized_k1_R30_M3.jsonl,Qwen_9B_BF16,centralized,1,30,3,django__django-15320,,swebench,True,0,False,harnessed_fail,321.37655596319,267,0,30,1701.449655180797,2224342
a5000_swebench,Qwen_Qwen3.5-9B_centralized_k1_R30_M3.jsonl,Qwen_9B_BF16,centralized,1,30,3,django__django-15819,,swebench,False,0,,unharnessed_nodiff,25.525126317769097,15,0,2,130.8258499186486,17337
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_centralized_k1_R30_M3.jsonl,Qwen_9B_BF16,centralized,1,30,3,django__django-15819,,swebench,True,0,False,harnessed_fail,475.5579021942542,269,0,30,2352.548738805577,3439432
a5000_swebench,Qwen_Qwen3.5-9B_centralized_k1_R30_M3.jsonl,Qwen_9B_BF16,centralized,1,30,3,django__django-15996,,swebench,False,0,,unharnessed_nodiff,18.037772756990808,15,0,2,100.06320501305163,18308
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_centralized_k1_R30_M3.jsonl,Qwen_9B_BF16,centralized,1,30,3,django__django-15996,,swebench,True,0,False,harnessed_fail,519.8888939532056,269,0,30,2688.771963287145,3120010
a5000_swebench,Qwen_Qwen3.5-9B_centralized_k1_R30_M3.jsonl,Qwen_9B_BF16,centralized,1,30,3,django__django-16139,,swebench,False,0,,unharnessed_nodiff,9.259851023664956,15,0,2,61.16292455419898,18775
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_centralized_k1_R30_M3.jsonl,Qwen_9B_BF16,centralized,1,30,3,django__django-16139,,swebench,True,0,True,harnessed_pass,364.49676754165995,267,0,30,1923.1211171150208,2550630
a5000_swebench,Qwen_Qwen3.5-9B_centralized_k1_R30_M3.jsonl,Qwen_9B_BF16,centralized,1,30,3,django__django-16229,,swebench,False,0,,unharnessed_nodiff,96.37410662838555,15,0,2,474.4076901655644,70034
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_centralized_k1_R30_M3.jsonl,Qwen_9B_BF16,centralized,1,30,3,django__django-16229,,swebench,False,0,,unharnessed_nodiff,356.1819110881292,269,0,30,1776.7224194351584,2300223
a5000_swebench,Qwen_Qwen3.5-9B_centralized_k1_R30_M3.jsonl,Qwen_9B_BF16,centralized,1,30,3,django__django-16820,,swebench,False,0,,unharnessed_nodiff,50.25888285995396,15,0,2,250.73662992753088,26946
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_centralized_k1_R30_M3.jsonl,Qwen_9B_BF16,centralized,1,30,3,django__django-16820,,swebench,False,0,,unharnessed_nodiff,361.2080275901151,269,0,30,1813.7129858862609,2921005
a5000_swebench,Qwen_Qwen3.5-9B_centralized_k1_R30_M3.jsonl,Qwen_9B_BF16,centralized,1,30,3,matplotlib__matplotlib-18869,,swebench,False,0,,unharnessed_nodiff,11.85391732311846,15,0,2,61.88467636704445,27667
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_centralized_k1_R30_M3.jsonl,Qwen_9B_BF16,centralized,1,30,3,matplotlib__matplotlib-18869,,swebench,True,0,False,harnessed_fail,404.7413623719653,266,0,30,2086.0642824843526,2600965
a5000_swebench,Qwen_Qwen3.5-9B_centralized_k1_R30_M3.jsonl,Qwen_9B_BF16,centralized,1,30,3,matplotlib__matplotlib-23299,,swebench,False,0,,unharnessed_nodiff,6.214029375546515,15,0,2,34.042335053905845,19883
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_centralized_k1_R30_M3.jsonl,Qwen_9B_BF16,centralized,1,30,3,matplotlib__matplotlib-23299,,swebench,False,0,,unharnessed_nodiff,485.4506151846396,269,0,30,2420.927615709603,2825380
a5000_swebench,Qwen_Qwen3.5-9B_centralized_k1_R30_M3.jsonl,Qwen_9B_BF16,centralized,1,30,3,matplotlib__matplotlib-24334,,swebench,False,0,,unharnessed_nodiff,5.731665121995245,15,0,2,31.77034176327288,14283
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_centralized_k1_R30_M3.jsonl,Qwen_9B_BF16,centralized,1,30,3,matplotlib__matplotlib-24334,,swebench,False,0,,unharnessed_nodiff,332.8260401956426,269,0,30,1676.7595524713397,2193109
a5000_swebench,Qwen_Qwen3.5-9B_centralized_k1_R30_M3.jsonl,Qwen_9B_BF16,centralized,1,30,3,mwaskom__seaborn-3010,,swebench,False,0,,unharnessed_nodiff,6.691434630336133,15,0,2,36.509529400616884,31819
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_centralized_k1_R30_M3.jsonl,Qwen_9B_BF16,centralized,1,30,3,mwaskom__seaborn-3010,,swebench,True,0,True,harnessed_pass,640.4593717964792,269,0,30,3306.9902287814766,3952421
a5000_swebench,Qwen_Qwen3.5-9B_centralized_k1_R30_M3.jsonl,Qwen_9B_BF16,centralized,1,30,3,pydata__xarray-4248,,swebench,False,0,,unharnessed_nodiff,7.954757063785705,15,0,2,42.534891759976745,19430
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_centralized_k1_R30_M3.jsonl,Qwen_9B_BF16,centralized,1,30,3,pydata__xarray-4248,,swebench,False,0,,unharnessed_nodiff,390.82248810557064,268,0,30,2014.3554757963866,2490736
a5000_swebench,Qwen_Qwen3.5-9B_centralized_k1_R30_M3.jsonl,Qwen_9B_BF16,centralized,1,30,3,pydata__xarray-4493,,swebench,False,0,,unharnessed_nodiff,16.676738905019054,15,0,2,85.3652248736471,28498
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_centralized_k1_R30_M3.jsonl,Qwen_9B_BF16,centralized,1,30,3,pydata__xarray-4493,,swebench,True,0,False,harnessed_fail,737.3298531109037,251,0,30,3608.7441866938025,3219832
a5000_swebench,Qwen_Qwen3.5-9B_centralized_k1_R30_M3.jsonl,Qwen_9B_BF16,centralized,1,30,3,pytest-dev__pytest-5495,,swebench,False,0,,unharnessed_nodiff,8.199402358864017,15,0,2,43.0355393961072,18619
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_centralized_k1_R30_M3.jsonl,Qwen_9B_BF16,centralized,1,30,3,pytest-dev__pytest-5495,,swebench,True,0,False,harnessed_fail,361.3526907131639,269,0,30,1867.4849300459027,2463528
a5000_swebench,Qwen_Qwen3.5-9B_centralized_k1_R30_M3.jsonl,Qwen_9B_BF16,centralized,1,30,3,pytest-dev__pytest-8365,,swebench,False,0,,unharnessed_nodiff,10.477975651708963,15,0,2,55.133501371368766,21163
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_centralized_k1_R30_M3.jsonl,Qwen_9B_BF16,centralized,1,30,3,pytest-dev__pytest-8365,,swebench,True,0,,unharnessed_haddiff,778.9749318937494,242,0,30,3796.2911200746894,2829205
a5000_swebench,Qwen_Qwen3.5-9B_centralized_k1_R30_M3.jsonl,Qwen_9B_BF16,centralized,1,30,3,scikit-learn__scikit-learn-13142,,swebench,False,0,,unharnessed_nodiff,29.35948499163832,15,0,2,146.8628276064992,39947
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_centralized_k1_R30_M3.jsonl,Qwen_9B_BF16,centralized,1,30,3,scikit-learn__scikit-learn-13142,,swebench,True,0,True,harnessed_pass,472.7363537527549,268,0,30,2344.5116049479693,3180816
a5000_swebench,Qwen_Qwen3.5-9B_centralized_k1_R30_M3.jsonl,Qwen_9B_BF16,centralized,1,30,3,scikit-learn__scikit-learn-13439,,swebench,False,0,,unharnessed_nodiff,10.731155896505989,15,0,2,56.6203746907413,22109
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_centralized_k1_R30_M3.jsonl,Qwen_9B_BF16,centralized,1,30,3,scikit-learn__scikit-learn-13439,,swebench,True,0,True,harnessed_pass,383.8285931724847,264,0,30,1986.823965990916,2797942
a5000_swebench,Qwen_Qwen3.5-9B_centralized_k1_R30_M3.jsonl,Qwen_9B_BF16,centralized,1,30,3,scikit-learn__scikit-learn-25638,,swebench,False,0,,unharnessed_nodiff,7.80014607644964,15,0,2,42.00826306641102,21655
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_centralized_k1_R30_M3.jsonl,Qwen_9B_BF16,centralized,1,30,3,scikit-learn__scikit-learn-25638,,swebench,True,0,False,harnessed_fail,699.6172815162245,245,0,30,3639.1250378489494,3381339
a5000_swebench,Qwen_Qwen3.5-9B_centralized_k1_R30_M3.jsonl,Qwen_9B_BF16,centralized,1,30,3,scikit-learn__scikit-learn-25747,,swebench,False,0,,unharnessed_nodiff,5.694001968691309,15,0,2,31.759106252342463,39114
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_centralized_k1_R30_M3.jsonl,Qwen_9B_BF16,centralized,1,30,3,scikit-learn__scikit-learn-25747,,swebench,True,0,False,harnessed_fail,465.64103144898615,266,0,30,2318.932021798566,3529801
a5000_swebench,Qwen_Qwen3.5-9B_centralized_k1_R30_M3.jsonl,Qwen_9B_BF16,centralized,1,30,3,sphinx-doc__sphinx-10451,,swebench,False,0,,unharnessed_nodiff,14.680538060818389,15,0,2,75.6213866956532,23359
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_centralized_k1_R30_M3.jsonl,Qwen_9B_BF16,centralized,1,30,3,sphinx-doc__sphinx-10451,,swebench,True,0,False,harnessed_fail,437.57818726665494,269,0,30,2159.562929002568,3060672
a5000_swebench,Qwen_Qwen3.5-9B_centralized_k1_R30_M3.jsonl,Qwen_9B_BF16,centralized,1,30,3,sphinx-doc__sphinx-8713,,swebench,False,0,,unharnessed_nodiff,7.733716713257142,15,0,2,41.309887420386076,20543
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_centralized_k1_R30_M3.jsonl,Qwen_9B_BF16,centralized,1,30,3,sphinx-doc__sphinx-8713,,swebench,True,0,True,harnessed_pass,394.182879904011,267,0,30,2042.1084419228137,2701951
a5000_swebench,Qwen_Qwen3.5-9B_centralized_k1_R30_M3.jsonl,Qwen_9B_BF16,centralized,1,30,3,sympy__sympy-11870,,swebench,False,0,,unharnessed_nodiff,11.076630485593618,15,0,2,57.66053629480302,19421
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_centralized_k1_R30_M3.jsonl,Qwen_9B_BF16,centralized,1,30,3,sympy__sympy-11870,,swebench,True,0,False,harnessed_fail,420.99096342940413,269,0,30,2184.997333889827,2942872
a5000_swebench,Qwen_Qwen3.5-9B_centralized_k1_R30_M3.jsonl,Qwen_9B_BF16,centralized,1,30,3,sympy__sympy-11897,,swebench,False,0,,unharnessed_nodiff,17.118032880101808,15,0,2,87.89640873856843,21587
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_centralized_k1_R30_M3.jsonl,Qwen_9B_BF16,centralized,1,30,3,sympy__sympy-11897,,swebench,False,0,,unharnessed_nodiff,377.9211290965145,269,0,30,1950.4394716788083,2379036
a5000_swebench,Qwen_Qwen3.5-9B_centralized_k1_R30_M3.jsonl,Qwen_9B_BF16,centralized,1,30,3,sympy__sympy-13031,,swebench,False,0,,unharnessed_nodiff,16.063495125389146,15,0,2,82.02354920469224,27610
a5000_swebench_canonical_bf16,Qwen_Qwen3.5-9B_centralized_k1_R30_M3.jsonl,Qwen_9B_BF16,centralized,1,30,3,sympy__sympy-13031,,swebench,True,0,False,harnessed_fail,486.02993782670205,268,0,30,2424.2863988187164,2954641
